l=26 s=1;;;;l=24 s=1;;;;l=22 s=1;;;;l=20 s=1;;;;l=18 s=1;;;;l=26 s=1.5;;;;l=24 s=1.5;;;;l=22 s=1.5;;;;l=20 s=1.5;;;;l=18 s=1.5;;;;l=26 s=2;;;;l=24 s=2;;;;l=22 s=2;;;;l=20 s=2;;;;l=18 s=2;
10,424;-4,385932;;;10,424;-16,5482;;;10,424;-16,77682;;;10,424;-7,170288;;;10,424;-27,45245;;;10,424;-6,796994;;;10,424;-16,51696;;;10,424;-11,41257;;;10,424;-2,552022;;;10,424;-2,552022;;;10,424;-6,26027;;;10,424;-6,26027;;;10,424;-14,07642;;;10,424;-14,07642;;;10,424;-14,84621
10,428;-4,366529;;;10,428;-16,53239;;;10,428;-16,77683;;;10,428;-6,950145;;;10,428;-27,51239;;;10,428;-6,82106;;;10,428;-16,51733;;;10,428;-11,42741;;;10,428;-2,557657;;;10,428;-2,557657;;;10,428;-6,261378;;;10,428;-6,261378;;;10,428;-14,15055;;;10,428;-14,15055;;;10,428;-14,84061
10,432;-4,350991;;;10,432;-16,51733;;;10,432;-16,77652;;;10,432;-6,733302;;;10,432;-27,57172;;;10,432;-6,844682;;;10,432;-16,51271;;;10,432;-11,44103;;;10,432;-2,568433;;;10,432;-2,568433;;;10,432;-6,262399;;;10,432;-6,262399;;;10,432;-14,22467;;;10,432;-14,22467;;;10,432;-14,83636
10,436;-4,339283;;;10,436;-16,50279;;;10,436;-16,77516;;;10,436;-6,520294;;;10,436;-27,63042;;;10,436;-6,867807;;;10,436;-16,50332;;;10,436;-11,45356;;;10,436;-2,584308;;;10,436;-2,584308;;;10,436;-6,263329;;;10,436;-6,263329;;;10,436;-14,29871;;;10,436;-14,29871;;;10,436;-14,83311
10,44;-4,331332;;;10,44;-16,48856;;;10,44;-16,77208;;;10,44;-6,311605;;;10,44;-27,68848;;;10,44;-6,890382;;;10,44;-16,48942;;;10,44;-11,46516;;;10,44;-2,605237;;;10,44;-2,605237;;;10,44;-6,264163;;;10,44;-6,264163;;;10,44;-14,37263;;;10,44;-14,37263;;;10,44;-14,83051
10,444;-4,327025;;;10,444;-16,47441;;;10,444;-16,76659;;;10,444;-6,107666;;;10,444;-27,7459;;;10,444;-6,912362;;;10,444;-16,47135;;;10,444;-11,47599;;;10,444;-2,631172;;;10,444;-2,631172;;;10,444;-6,264899;;;10,444;-6,264899;;;10,444;-14,44639;;;10,444;-14,44639;;;10,444;-14,82819
10,448;-4,326208;;;10,448;-16,46011;;;10,448;-16,75806;;;10,448;-5,908856;;;10,448;-27,80269;;;10,448;-6,933711;;;10,448;-16,44946;;;10,448;-11,4862;;;10,448;-2,662062;;;10,448;-2,662062;;;10,448;-6,265532;;;10,448;-6,265532;;;10,448;-14,51994;;;10,448;-14,51994;;;10,448;-14,82579
10,452;-4,328691;;;10,452;-16,44546;;;10,452;-16,7459;;;10,452;-5,715515;;;10,452;-27,85885;;;10,452;-6,954397;;;10,452;-16,42417;;;10,452;-11,49599;;;10,452;-2,697851;;;10,452;-2,697851;;;10,452;-6,266061;;;10,452;-6,266061;;;10,452;-14,59324;;;10,452;-14,59324;;;10,452;-14,82292
10,456;-4,334257;;;10,456;-16,43026;;;10,456;-16,7296;;;10,456;-5,527939;;;10,456;-27,91441;;;10,456;-6,974401;;;10,456;-16,39593;;;10,456;-11,50551;;;10,456;-2,738483;;;10,456;-2,738483;;;10,456;-6,266484;;;10,456;-6,266484;;;10,456;-14,66624;;;10,456;-14,66624;;;10,456;-14,81924
10,46;-4,342654;;;10,46;-16,41434;;;10,46;-16,70869;;;10,46;-5,34639;;;10,46;-27,96939;;;10,46;-6,993706;;;10,46;-16,36518;;;10,46;-11,51497;;;10,46;-2,783894;;;10,46;-2,783894;;;10,46;-6,266802;;;10,46;-6,266802;;;10,46;-14,73891;;;10,46;-14,73891;;;10,46;-14,81439
10,464;-4,353611;;;10,464;-16,39753;;;10,464;-16,68282;;;10,464;-5,171092;;;10,464;-28,02385;;;10,464;-7,01231;;;10,464;-16,33243;;;10,464;-11,52454;;;10,464;-2,834016;;;10,464;-2,834016;;;10,464;-6,267013;;;10,464;-6,267013;;;10,464;-14,81121;;;10,464;-14,81121;;;10,464;-14,80805
10,468;-4,366846;;;10,468;-16,37969;;;10,468;-16,6517;;;10,468;-5,002242;;;10,468;-28,07781;;;10,468;-7,030216;;;10,468;-16,29815;;;10,468;-11,5344;;;10,468;-2,888777;;;10,468;-2,888777;;;10,468;-6,267118;;;10,468;-6,267118;;;10,468;-14,88312;;;10,468;-14,88312;;;10,468;-14,79991
10,472;-4,382067;;;10,472;-16,36073;;;10,472;-16,61517;;;10,472;-4,840012;;;10,472;-28,13134;;;10,472;-7,047437;;;10,472;-16,26285;;;10,472;-11,54473;;;10,472;-2,948099;;;10,472;-2,948099;;;10,472;-6,267122;;;10,472;-6,267122;;;10,472;-14,95459;;;10,472;-14,95459;;;10,472;-14,7897
10,476;-4,398986;;;10,476;-16,34056;;;10,476;-16,57314;;;10,476;-4,684546;;;10,476;-28,18451;;;10,476;-7,063995;;;10,476;-16,227;;;10,476;-11,55571;;;10,476;-3,011895;;;10,476;-3,011895;;;10,476;-6,267024;;;10,476;-6,267024;;;10,476;-15,02562;;;10,476;-15,02562;;;10,476;-14,77718
10,48;-4,417328;;;10,48;-16,31913;;;10,48;-16,52565;;;10,48;-4,535972;;;10,48;-28,23737;;;10,48;-7,07992;;;10,48;-16,19109;;;10,48;-11,56751;;;10,48;-3,080074;;;10,48;-3,080074;;;10,48;-6,266829;;;10,48;-6,266829;;;10,48;-15,09618;;;10,48;-15,09618;;;10,48;-14,76217
10,484;-4,436836;;;10,484;-16,29643;;;10,484;-16,47283;;;10,484;-4,394393;;;10,484;-28,29002;;;10,484;-7,095249;;;10,484;-16,15557;;;10,484;-11,58028;;;10,484;-3,152536;;;10,484;-3,152536;;;10,484;-6,266543;;;10,484;-6,266543;;;10,484;-15,16626;;;10,484;-15,16626;;;10,484;-14,74453
10,488;-4,457281;;;10,488;-16,27245;;;10,488;-16,41488;;;10,488;-4,259904;;;10,488;-28,34253;;;10,488;-7,110027;;;10,488;-16,1209;;;10,488;-11,59418;;;10,488;-3,229171;;;10,488;-3,229171;;;10,488;-6,266169;;;10,488;-6,266169;;;10,488;-15,23584;;;10,488;-15,23584;;;10,488;-14,72415
10,492;-4,478465;;;10,492;-16,24726;;;10,492;-16,35212;;;10,492;-4,132579;;;10,492;-28,395;;;10,492;-7,124305;;;10,492;-16,08747;;;10,492;-11,60935;;;10,492;-3,309862;;;10,492;-3,309862;;;10,492;-6,265714;;;10,492;-6,265714;;;10,492;-15,30493;;;10,492;-15,30493;;;10,492;-14,701
10,496;-4,500239;;;10,496;-16,22091;;;10,496;-16,28494;;;10,496;-4,012481;;;10,496;-28,44753;;;10,496;-7,138137;;;10,496;-16,05571;;;10,496;-11,62593;;;10,496;-3,394484;;;10,496;-3,394484;;;10,496;-6,265185;;;10,496;-6,265185;;;10,496;-15,37353;;;10,496;-15,37353;;;10,496;-14,67508
10,5;-4,522493;;;10,5;-16,19351;;;10,5;-16,21377;;;10,5;-3,899664;;;10,5;-28,50022;;;10,5;-7,151587;;;10,5;-16,02596;;;10,5;-11,64403;;;10,5;-3,482895;;;10,5;-3,482895;;;10,5;-6,264589;;;10,5;-6,264589;;;10,5;-15,44163;;;10,5;-15,44163;;;10,5;-14,64646
10,504;-4,545161;;;10,504;-16,16519;;;10,504;-16,13914;;;10,504;-3,794168;;;10,504;-28,55319;;;10,504;-7,164718;;;10,504;-15,99855;;;10,504;-11,66377;;;10,504;-3,574949;;;10,504;-3,574949;;;10,504;-6,263936;;;10,504;-6,263936;;;10,504;-15,50927;;;10,504;-15,50927;;;10,504;-14,61525
10,508;-4,56823;;;10,508;-16,1361;;;10,508;-16,06157;;;10,508;-3,696031;;;10,508;-28,60656;;;10,508;-7,177595;;;10,508;-15,9738;;;10,508;-11,68523;;;10,508;-3,670482;;;10,508;-3,670482;;;10,508;-6,263231;;;10,508;-6,263231;;;10,508;-15,57646;;;10,508;-15,57646;;;10,508;-14,58161
10,512;-4,591726;;;10,512;-16,1064;;;10,512;-15,98166;;;10,512;-3,605279;;;10,512;-28,66044;;;10,512;-7,190284;;;10,512;-15,95198;;;10,512;-11,70849;;;10,512;-3,769321;;;10,512;-3,769321;;;10,512;-6,262486;;;10,512;-6,262486;;;10,512;-15,64322;;;10,512;-15,64322;;;10,512;-14,54574
10,516;-4,61572;;;10,516;-16,07627;;;10,516;-15,89998;;;10,516;-3,521932;;;10,516;-28,71498;;;10,516;-7,202856;;;10,516;-15,93331;;;10,516;-11,73364;;;10,516;-3,871278;;;10,516;-3,871278;;;10,516;-6,261712;;;10,516;-6,261712;;;10,516;-15,70959;;;10,516;-15,70959;;;10,516;-14,50787
10,52;-4,640318;;;10,52;-16,04593;;;10,52;-15,81715;;;10,52;-3,446008;;;10,52;-28,77029;;;10,52;-7,215373;;;10,52;-15,918;;;10,52;-11,76071;;;10,52;-3,976151;;;10,52;-3,976151;;;10,52;-6,260916;;;10,52;-6,260916;;;10,52;-15,77561;;;10,52;-15,77561;;;10,52;-14,46828
10,524;-4,665654;;;10,524;-16,01556;;;10,524;-15,73374;;;10,524;-3,377517;;;10,524;-28,82652;;;10,524;-7,2279;;;10,524;-15,90622;;;10,524;-11,78974;;;10,524;-4,083722;;;10,524;-4,083722;;;10,524;-6,260109;;;10,524;-6,260109;;;10,524;-15,84132;;;10,524;-15,84132;;;10,524;-14,42727
10,528;-4,691881;;;10,528;-15,98538;;;10,528;-15,65035;;;10,528;-3,316463;;;10,528;-28,8838;;;10,528;-7,240495;;;10,528;-15,89809;;;10,528;-11,82077;;;10,528;-4,193762;;;10,528;-4,193762;;;10,528;-6,259304;;;10,528;-6,259304;;;10,528;-15,90678;;;10,528;-15,90678;;;10,528;-14,38514
10,532;-4,719164;;;10,532;-15,95561;;;10,532;-15,56753;;;10,532;-3,262851;;;10,532;-28,94228;;;10,532;-7,253215;;;10,532;-15,89372;;;10,532;-11,85378;;;10,532;-4,306022;;;10,532;-4,306022;;;10,532;-6,258509;;;10,532;-6,258509;;;10,532;-15,97204;;;10,532;-15,97204;;;10,532;-14,34223
10,536;-4,747667;;;10,536;-15,92644;;;10,536;-15,48582;;;10,536;-3,21668;;;10,536;-29,00212;;;10,536;-7,266106;;;10,536;-15,89315;;;10,536;-11,88878;;;10,536;-4,420239;;;10,536;-4,420239;;;10,536;-6,257737;;;10,536;-6,257737;;;10,536;-16,03717;;;10,536;-16,03717;;;10,536;-14,29885
10,54;-4,777545;;;10,54;-15,89807;;;10,54;-15,40572;;;10,54;-3,177946;;;10,54;-29,06345;;;10,54;-7,279213;;;10,54;-15,8964;;;10,54;-11,92574;;;10,54;-4,536137;;;10,54;-4,536137;;;10,54;-6,256997;;;10,54;-6,256997;;;10,54;-16,10223;;;10,54;-16,10223;;;10,54;-14,25535
10,544;-4,808937;;;10,544;-15,8707;;;10,544;-15,3277;;;10,544;-3,14664;;;10,544;-29,12642;;;10,544;-7,292571;;;10,544;-15,90345;;;10,544;-11,96462;;;10,544;-4,653419;;;10,544;-4,653419;;;10,544;-6,256301;;;10,544;-6,256301;;;10,544;-16,16731;;;10,544;-16,16731;;;10,544;-14,21203
10,548;-4,841951;;;10,548;-15,84451;;;10,548;-15,25218;;;10,548;-3,122753;;;10,548;-29,1912;;;10,548;-7,306208;;;10,548;-15,91425;;;10,548;-12,00537;;;10,548;-4,771779;;;10,548;-4,771779;;;10,548;-6,255659;;;10,548;-6,255659;;;10,548;-16,23249;;;10,548;-16,23249;;;10,548;-14,1692
10,552;-4,876665;;;10,552;-15,81964;;;10,552;-15,17955;;;10,552;-3,106273;;;10,552;-29,25794;;;10,552;-7,320141;;;10,552;-15,92868;;;10,552;-12,04791;;;10,552;-4,890893;;;10,552;-4,890893;;;10,552;-6,255082;;;10,552;-6,255082;;;10,552;-16,29785;;;10,552;-16,29785;;;10,552;-14,12713
10,556;-4,913113;;;10,556;-15,79623;;;10,556;-15,11016;;;10,556;-3,097184;;;10,556;-29,3268;;;10,556;-7,334384;;;10,556;-15,94659;;;10,556;-12,09216;;;10,556;-5,010423;;;10,556;-5,010423;;;10,556;-6,25458;;;10,556;-6,25458;;;10,556;-16,36348;;;10,556;-16,36348;;;10,556;-14,08609
10,56;-4,951285;;;10,56;-15,77441;;;10,56;-15,04432;;;10,56;-3,095464;;;10,56;-29,39792;;;10,56;-7,348935;;;10,56;-15,96781;;;10,56;-12,13801;;;10,56;-5,130028;;;10,56;-5,130028;;;10,56;-6,254162;;;10,56;-6,254162;;;10,56;-16,42947;;;10,56;-16,42947;;;10,56;-14,0463
10,564;-4,991127;;;10,564;-15,75426;;;10,564;-14,98228;;;10,564;-3,101094;;;10,564;-29,47148;;;10,564;-7,363786;;;10,564;-15,99208;;;10,564;-12,18536;;;10,564;-5,249346;;;10,564;-5,249346;;;10,564;-6,253839;;;10,564;-6,253839;;;10,564;-16,49594;;;10,564;-16,49594;;;10,564;-14,00794
10,568;-5,032534;;;10,568;-15,73586;;;10,568;-14,92427;;;10,568;-3,114045;;;10,568;-29,54762;;;10,568;-7,378923;;;10,568;-16,01913;;;10,568;-12,23406;;;10,568;-5,368018;;;10,568;-5,368018;;;10,568;-6,253616;;;10,568;-6,253616;;;10,568;-16,56297;;;10,568;-16,56297;;;10,568;-13,97118
10,572;-5,075356;;;10,572;-15,71924;;;10,572;-14,87047;;;10,572;-3,134288;;;10,572;-29,62652;;;10,572;-7,394318;;;10,572;-16,04861;;;10,572;-12,28399;;;10,572;-5,485671;;;10,572;-5,485671;;;10,572;-6,253505;;;10,572;-6,253505;;;10,572;-16,63069;;;10,572;-16,63069;;;10,572;-13,93612
10,576;-5,119401;;;10,576;-15,70442;;;10,576;-14,82103;;;10,576;-3,161789;;;10,576;-29,70832;;;10,576;-7,409937;;;10,576;-16,08013;;;10,576;-12,33498;;;10,576;-5,601938;;;10,576;-5,601938;;;10,576;-6,25351;;;10,576;-6,25351;;;10,576;-16,6992;;;10,576;-16,6992;;;10,576;-13,90282
10,58;-5,164443;;;10,58;-15,69138;;;10,58;-14,77604;;;10,58;-3,196505;;;10,58;-29,79319;;;10,58;-7,425739;;;10,58;-16,11325;;;10,58;-12,38687;;;10,58;-5,716453;;;10,58;-5,716453;;;10,58;-6,253641;;;10,58;-6,253641;;;10,58;-16,76861;;;10,58;-16,76861;;;10,58;-13,87132
10,584;-5,210224;;;10,584;-15,68007;;;10,584;-14,73556;;;10,584;-3,238392;;;10,584;-29,88129;;;10,584;-7,441672;;;10,584;-16,14746;;;10,584;-12,43948;;;10,584;-5,828854;;;10,584;-5,828854;;;10,584;-6,253902;;;10,584;-6,253902;;;10,584;-16,83904;;;10,584;-16,83904;;;10,584;-13,84159
10,588;-5,256471;;;10,588;-15,67041;;;10,588;-14,69964;;;10,588;-3,287399;;;10,588;-29,97276;;;10,588;-7,457682;;;10,588;-16,18222;;;10,588;-12,49263;;;10,588;-5,938791;;;10,588;-5,938791;;;10,588;-6,2543;;;10,588;-6,2543;;;10,588;-16,91062;;;10,588;-16,91062;;;10,588;-13,81357
10,592;-5,302898;;;10,592;-15,66232;;;10,592;-14,66825;;;10,592;-3,343462;;;10,592;-30,06778;;;10,592;-7,473707;;;10,592;-16,21692;;;10,592;-12,54611;;;10,592;-6,045929;;;10,592;-6,045929;;;10,592;-6,254838;;;10,592;-6,254838;;;10,592;-16,98346;;;10,592;-16,98346;;;10,592;-13,78712
10,596;-5,349226;;;10,596;-15,65565;;;10,596;-14,64136;;;10,596;-3,406515;;;10,596;-30,16648;;;10,596;-7,489682;;;10,596;-16,2509;;;10,596;-12,59974;;;10,596;-6,149954;;;10,596;-6,149954;;;10,596;-6,255521;;;10,596;-6,255521;;;10,596;-17,05768;;;10,596;-17,05768;;;10,596;-13,7621
10,6;-5,395188;;;10,6;-15,65024;;;10,6;-14,61889;;;10,6;-3,476477;;;10,6;-30,26901;;;10,6;-7,505535;;;10,6;-16,28343;;;10,6;-12,65331;;;10,6;-6,250574;;;10,6;-6,250574;;;10,6;-6,256351;;;10,6;-6,256351;;;10,6;-17,13341;;;10,6;-17,13341;;;10,6;-13,73831
10,604;-5,440544;;;10,604;-15,64592;;;10,604;-14,60074;;;10,604;-3,55326;;;10,604;-30,37553;;;10,604;-7,521195;;;10,604;-16,31376;;;10,604;-12,70661;;;10,604;-6,347526;;;10,604;-6,347526;;;10,604;-6,25733;;;10,604;-6,25733;;;10,604;-17,21078;;;10,604;-17,21078;;;10,604;-13,71548
10,608;-5,485089;;;10,608;-15,64247;;;10,608;-14,58675;;;10,608;-3,636762;;;10,608;-30,48617;;;10,608;-7,536591;;;10,608;-16,34109;;;10,608;-12,75943;;;10,608;-6,440583;;;10,608;-6,440583;;;10,608;-6,258461;;;10,608;-6,258461;;;10,608;-17,28992;;;10,608;-17,28992;;;10,608;-13,69333
10,612;-5,528667;;;10,612;-15,63967;;;10,612;-14,57675;;;10,612;-3,726864;;;10,612;-30,60105;;;10,612;-7,55165;;;10,612;-16,36457;;;10,612;-12,81157;;;10,612;-6,529551;;;10,612;-6,529551;;;10,612;-6,259743;;;10,612;-6,259743;;;10,612;-17,37095;;;10,612;-17,37095;;;10,612;-13,67155
10,616;-5,571171;;;10,616;-15,63727;;;10,616;-14,57055;;;10,616;-3,823436;;;10,616;-30,72031;;;10,616;-7,566301;;;10,616;-16,38337;;;10,616;-12,86283;;;10,616;-6,614282;;;10,616;-6,614282;;;10,616;-6,261176;;;10,616;-6,261176;;;10,616;-17,454;;;10,616;-17,454;;;10,616;-13,64978
10,62;-5,612556;;;10,62;-15,63501;;;10,62;-14,56792;;;10,62;-3,926327;;;10,62;-30,84407;;;10,62;-7,580477;;;10,62;-16,39659;;;10,62;-12,91302;;;10,62;-6,694664;;;10,62;-6,694664;;;10,62;-6,262759;;;10,62;-6,262759;;;10,62;-17,5392;;;10,62;-17,5392;;;10,62;-13,62764
10,624;-5,652834;;;10,624;-15,63261;;;10,624;-14,56859;;;10,624;-4,035368;;;10,624;-30,97241;;;10,624;-7,594116;;;10,624;-16,40339;;;10,624;-12,96194;;;10,624;-6,770637;;;10,624;-6,770637;;;10,624;-6,26449;;;10,624;-6,26449;;;10,624;-17,62668;;;10,624;-17,62668;;;10,624;-13,60473
10,628;-5,692077;;;10,628;-15,6298;;;10,628;-14,57228;;;10,628;-4,150366;;;10,628;-31,10543;;;10,628;-7,607161;;;10,628;-16,4029;;;10,628;-13,00943;;;10,628;-6,842183;;;10,628;-6,842183;;;10,628;-6,266367;;;10,628;-6,266367;;;10,628;-17,71658;;;10,628;-17,71658;;;10,628;-13,58066
10,632;-5,730412;;;10,632;-15,62628;;;10,632;-14,57868;;;10,632;-4,271103;;;10,632;-31,24319;;;10,632;-7,619561;;;10,632;-16,39433;;;10,632;-13,05534;;;10,632;-6,909334;;;10,632;-6,909334;;;10,632;-6,268386;;;10,632;-6,268386;;;10,632;-17,80903;;;10,632;-17,80903;;;10,632;-13,55501
10,636;-5,768013;;;10,636;-15,62178;;;10,636;-14,58746;;;10,636;-4,39734;;;10,636;-31,38573;;;10,636;-7,631274;;;10,636;-16,37692;;;10,636;-13,0995;;;10,636;-6,972166;;;10,636;-6,972166;;;10,636;-6,270543;;;10,636;-6,270543;;;10,636;-17,90415;;;10,636;-17,90415;;;10,636;-13,52738
10,64;-5,805099;;;10,64;-15,61603;;;10,64;-14,59827;;;10,64;-4,5288;;;10,64;-31,53308;;;10,64;-7,642267;;;10,64;-16,34999;;;10,64;-13,14181;;;10,64;-7,030799;;;10,64;-7,030799;;;10,64;-6,272834;;;10,64;-6,272834;;;10,64;-18,00209;;;10,64;-18,00209;;;10,64;-13,49739
10,644;-5,841909;;;10,644;-15,60876;;;10,644;-14,61074;;;10,644;-4,665181;;;10,644;-31,6852;;;10,644;-7,652516;;;10,644;-16,31295;;;10,644;-13,18215;;;10,644;-7,085397;;;10,644;-7,085397;;;10,644;-6,275253;;;10,644;-6,275253;;;10,644;-18,10296;;;10,644;-18,10296;;;10,644;-13,46468
10,648;-5,878708;;;10,648;-15,59972;;;10,648;-14,62449;;;10,648;-4,806143;;;10,648;-31,84205;;;10,648;-7,662008;;;10,648;-16,26533;;;10,648;-13,22045;;;10,648;-7,136166;;;10,648;-7,136166;;;10,648;-6,277795;;;10,648;-6,277795;;;10,648;-18,20692;;;10,648;-18,20692;;;10,648;-13,42894
10,652;-5,915756;;;10,652;-15,58869;;;10,652;-14,63912;;;10,652;-4,951307;;;10,652;-32,0035;;;10,652;-7,670739;;;10,652;-16,20676;;;10,652;-13,25664;;;10,652;-7,183338;;;10,652;-7,183338;;;10,652;-6,280453;;;10,652;-6,280453;;;10,652;-18,31408;;;10,652;-18,31408;;;10,652;-13,38987
10,656;-5,953305;;;10,656;-15,57547;;;10,656;-14,65423;;;10,656;-5,100261;;;10,656;-32,16938;;;10,656;-7,678717;;;10,656;-16,13703;;;10,656;-13,29069;;;10,656;-7,227187;;;10,656;-7,227187;;;10,656;-6,28322;;;10,656;-6,28322;;;10,656;-18,42459;;;10,656;-18,42459;;;10,656;-13,34727
10,66;-5,991586;;;10,66;-15,5599;;;10,66;-14,66944;;;10,66;-5,252544;;;10,66;-32,33945;;;10,66;-7,685959;;;10,66;-16,05604;;;10,66;-13,32259;;;10,66;-7,268007;;;10,66;-7,268007;;;10,66;-6,28609;;;10,66;-6,28609;;;10,66;-18,53858;;;10,66;-18,53858;;;10,66;-13,30098
10,664;-6,030794;;;10,664;-15,54184;;;10,664;-14,68432;;;10,664;-5,407655;;;10,664;-32,51339;;;10,664;-7,692497;;;10,664;-15,96385;;;10,664;-13,35236;;;10,664;-7,306118;;;10,664;-7,306118;;;10,664;-6,289056;;;10,664;-6,289056;;;10,664;-18,65618;;;10,664;-18,65618;;;10,664;-13,2509
10,668;-6,071076;;;10,668;-15,5212;;;10,668;-14,69851;;;10,668;-5,565053;;;10,668;-32,69075;;;10,668;-7,698367;;;10,668;-15,86064;;;10,668;-13,38003;;;10,668;-7,341855;;;10,668;-7,341855;;;10,668;-6,292107;;;10,668;-6,292107;;;10,668;-18,77753;;;10,668;-18,77753;;;10,668;-13,19703
10,672;-6,112531;;;10,672;-15,49792;;;10,672;-14,71161;;;10,672;-5,724145;;;10,672;-32,87098;;;10,672;-7,703619;;;10,672;-15,74674;;;10,672;-13,40567;;;10,672;-7,375565;;;10,672;-7,375565;;;10,672;-6,295238;;;10,672;-6,295238;;;10,672;-18,90278;;;10,672;-18,90278;;;10,672;-13,13942
10,676;-6,155192;;;10,676;-15,47199;;;10,676;-14,72327;;;10,676;-5,8843;;;10,676;-33,0534;;;10,676;-7,708308;;;10,676;-15,62259;;;10,676;-13,42938;;;10,676;-7,407601;;;10,676;-7,407601;;;10,676;-6,29844;;;10,676;-6,29844;;;10,676;-19,03205;;;10,676;-19,03205;;;10,676;-13,07821
10,68;-6,199035;;;10,68;-15,44343;;;10,68;-14,73316;;;10,68;-6,044843;;;10,68;-33,23714;;;10,68;-7,7125;;;10,68;-15,48872;;;10,68;-13,45126;;;10,68;-7,438324;;;10,68;-7,438324;;;10,68;-6,301704;;;10,68;-6,301704;;;10,68;-19,16549;;;10,68;-19,16549;;;10,68;-13,01363
10,684;-6,243967;;;10,684;-15,41233;;;10,684;-14,74097;;;10,684;-6,205061;;;10,684;-33,42116;;;10,684;-7,716265;;;10,684;-15,34576;;;10,684;-13,47144;;;10,684;-7,46809;;;10,684;-7,46809;;;10,684;-6,305023;;;10,684;-6,305023;;;10,684;-19,30323;;;10,684;-19,30323;;;10,684;-12,94596
10,688;-6,289834;;;10,688;-15,37877;;;10,688;-14,74645;;;10,688;-6,364212;;;10,688;-33,60421;;;10,688;-7,71968;;;10,688;-15,19441;;;10,688;-13,49007;;;10,688;-7,49725;;;10,688;-7,49725;;;10,688;-6,308388;;;10,688;-6,308388;;;10,688;-19,44543;;;10,688;-19,44543;;;10,688;-12,87556
10,692;-6,336431;;;10,692;-15,34292;;;10,692;-14,74936;;;10,692;-6,521522;;;10,692;-33,7848;;;10,692;-7,722824;;;10,692;-15,03543;;;10,692;-13,50733;;;10,692;-7,526145;;;10,692;-7,526145;;;10,692;-6,311792;;;10,692;-6,311792;;;10,692;-19,59223;;;10,692;-19,59223;;;10,692;-12,80284
10,696;-6,383497;;;10,696;-15,30494;;;10,696;-14,74951;;;10,696;-6,676204;;;10,696;-33,96119;;;10,696;-7,72578;;;10,696;-14,86959;;;10,696;-13,5234;;;10,696;-7,555107;;;10,696;-7,555107;;;10,696;-6,315224;;;10,696;-6,315224;;;10,696;-19,74378;;;10,696;-19,74378;;;10,696;-12,7283
10,7;-6,430737;;;10,7;-15,26506;;;10,7;-14,74679;;;10,7;-6,827465;;;10,7;-34,13138;;;10,7;-7,728631;;;10,7;-14,6977;;;10,7;-13,53848;;;10,7;-7,584454;;;10,7;-7,584454;;;10,7;-6,318678;;;10,7;-6,318678;;;10,7;-19,90022;;;10,7;-19,90022;;;10,7;-12,65245
10,704;-6,477826;;;10,704;-15,2235;;;10,704;-14,7411;;;10,704;-6,974517;;;10,704;-34,29309;;;10,704;-7,731462;;;10,704;-14,52056;;;10,704;-13,55276;;;10,704;-7,614484;;;10,704;-7,614484;;;10,704;-6,322146;;;10,704;-6,322146;;;10,704;-20,06172;;;10,704;-20,06172;;;10,704;-12,57586
10,708;-6,524431;;;10,708;-15,18052;;;10,708;-14,73242;;;10,708;-7,116596;;;10,708;-34,44378;;;10,708;-7,734351;;;10,708;-14,33895;;;10,708;-13,56646;;;10,708;-7,64548;;;10,708;-7,64548;;;10,708;-6,32562;;;10,708;-6,32562;;;10,708;-20,22842;;;10,708;-20,22842;;;10,708;-12,49911
10,712;-6,57022;;;10,712;-15,1364;;;10,712;-14,72075;;;10,712;-7,252973;;;10,712;-34,58069;;;10,712;-7,737381;;;10,712;-14,15365;;;10,712;-13,5798;;;10,712;-7,677702;;;10,712;-7,677702;;;10,712;-6,329093;;;10,712;-6,329093;;;10,712;-20,4005;;;10,712;-20,4005;;;10,712;-12,42283
10,716;-6,614877;;;10,716;-15,09142;;;10,716;-14,70618;;;10,716;-7,382971;;;10,716;-34,70088;;;10,716;-7,740622;;;10,716;-13,9654;;;10,716;-13,593;;;10,716;-7,711388;;;10,716;-7,711388;;;10,716;-6,332557;;;10,716;-6,332557;;;10,716;-20,5781;;;10,716;-20,5781;;;10,716;-12,34764
10,72;-6,658124;;;10,72;-15,04588;;;10,72;-14,68883;;;10,72;-7,505988;;;10,72;-34,80132;;;10,72;-7,744143;;;10,72;-13,7749;;;10,72;-13,60628;;;10,72;-7,746758;;;10,72;-7,746758;;;10,72;-6,336006;;;10,72;-6,336006;;;10,72;-20,76141;;;10,72;-20,76141;;;10,72;-12,27416
10,724;-6,699729;;;10,724;-15,00006;;;10,724;-14,66885;;;10,724;-7,621505;;;10,724;-34,87901;;;10,724;-7,748004;;;10,724;-13,5828;;;10,724;-13,61986;;;10,724;-7,784004;;;10,724;-7,784004;;;10,724;-6,339435;;;10,724;-6,339435;;;10,724;-20,95061;;;10,724;-20,95061;;;10,724;-12,20304
10,728;-6,739518;;;10,728;-14,95424;;;10,728;-14,64647;;;10,728;-7,729105;;;10,728;-34,9311;;;10,728;-7,752262;;;10,728;-13,38971;;;10,728;-13,63395;;;10,728;-7,823294;;;10,728;-7,823294;;;10,728;-6,342835;;;10,728;-6,342835;;;10,728;-21,14585;;;10,728;-21,14585;;;10,728;-12,13488
